2025-01-24 21:55:57.835 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs\project_log.log
2025-01-24 21:56:13.337 | INFO     | __main__:process_message:62 - Fan note logged! - The Timberwolves aren't down and out, yet. They'll bounce back
2025-01-24 21:56:13.337 | INFO     | __main__:process_message:62 - Fan note logged! - The Knicks are going to win it all
2025-01-24 21:56:13.337 | INFO     | __main__:process_message:62 - Fan note logged! - The Knicks are going to win it all
2025-01-24 21:56:13.338 | INFO     | __main__:process_message:62 - Fan note logged! - The celtics are going to go back to back!
2025-01-24 21:56:13.338 | INFO     | __main__:process_message:62 - Fan note logged! - The celtics are going to go back to back!
2025-01-24 21:56:13.338 | INFO     | __main__:process_message:62 - Fan note logged! - It's Cleveland's year.
2025-01-24 21:56:13.338 | INFO     | __main__:process_message:62 - Fan note logged! - It's Cleveland's year.
2025-01-24 21:56:13.338 | INFO     | __main__:process_message:62 - Fan note logged! - I'm pulling to the Clippers!
2025-01-24 21:56:13.339 | INFO     | __main__:process_message:62 - Fan note logged! - I'm pulling to the Clippers!
2025-01-24 21:56:13.339 | INFO     | __main__:process_message:62 - Fan note logged! - OKC Thunder let's goooo
2025-01-24 21:56:13.339 | INFO     | __main__:process_message:62 - Fan note logged! - OKC Thunder let's goooo
2025-01-24 21:56:13.339 | INFO     | __main__:process_message:62 - Fan note logged! - Rockets to the moon!
2025-01-24 21:56:13.339 | INFO     | __main__:process_message:62 - Fan note logged! - Rockets to the moon!
2025-01-24 21:56:13.339 | INFO     | __main__:process_message:62 - Fan note logged! - LeBron and Bronny magic, let's see it!
2025-01-24 21:56:13.340 | INFO     | __main__:process_message:62 - Fan note logged! - LeBron and Bronny magic, let's see it!
2025-01-24 21:56:13.340 | INFO     | __main__:process_message:62 - Fan note logged! - The suns are lookin HOT
2025-01-24 21:56:13.340 | INFO     | __main__:process_message:62 - Fan note logged! - The suns are lookin HOT
2025-01-24 21:56:13.340 | INFO     | __main__:process_message:62 - Fan note logged! - Grizzlies are going to destroy the competition come playoffs
2025-01-24 21:56:13.341 | INFO     | __main__:process_message:62 - Fan note logged! - Grizzlies are going to destroy the competition come playoffs
2025-01-24 21:56:13.341 | INFO     | __main__:process_message:62 - Fan note logged! - Come on, Heat. Quit giving me a stroke
2025-01-24 21:56:13.341 | INFO     | __main__:process_message:62 - Fan note logged! - The Denver Nuggets are going to reclaim the title this year
2025-01-24 21:56:13.341 | INFO     | __main__:process_message:58 - Are you lost? That's not the NBA! - Go KC Chiefs, yeah!!!
2025-01-24 21:56:13.341 | INFO     | __main__:process_message:62 - Fan note logged! - The Timberwolves aren't down and out, yet. They'll bounce back
2025-01-24 21:56:13.342 | INFO     | __main__:process_message:62 - Fan note logged! - The Knicks are going to win it all
2025-01-24 21:56:13.342 | INFO     | __main__:process_message:62 - Fan note logged! - The celtics are going to go back to back!
2025-01-24 21:56:13.342 | INFO     | __main__:process_message:62 - Fan note logged! - It's Cleveland's year.
2025-01-24 21:56:13.342 | INFO     | __main__:process_message:62 - Fan note logged! - I'm pulling to the Clippers!
2025-01-24 21:56:13.342 | INFO     | __main__:process_message:62 - Fan note logged! - OKC Thunder let's goooo
2025-01-24 21:56:13.342 | INFO     | __main__:process_message:62 - Fan note logged! - Rockets to the moon!
2025-01-24 21:56:13.343 | INFO     | __main__:process_message:62 - Fan note logged! - LeBron and Bronny magic, let's see it!
2025-01-24 21:56:13.343 | INFO     | __main__:process_message:62 - Fan note logged! - The suns are lookin HOT
2025-01-24 21:56:13.343 | INFO     | __main__:process_message:62 - Fan note logged! - Grizzlies are going to destroy the competition come playoffs
2025-01-24 21:56:13.343 | INFO     | __main__:process_message:62 - Fan note logged! - Come on, Heat. Quit giving me a stroke
2025-01-24 21:56:13.904 | INFO     | __main__:generate_messages:89 - Generated buzz: Is MJ still on the Bulls?
2025-01-24 21:56:13.904 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Is MJ still on the Bulls?
2025-01-24 21:56:13.911 | INFO     | __main__:process_message:62 - Fan note logged! - Is MJ still on the Bulls?
2025-01-24 21:56:14.905 | INFO     | __main__:generate_messages:89 - Generated buzz: I believe in that Orlando MAGIC!
2025-01-24 21:56:14.905 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': I believe in that Orlando MAGIC!
2025-01-24 21:56:14.911 | INFO     | __main__:process_message:62 - Fan note logged! - I believe in that Orlando MAGIC!
2025-01-24 21:56:15.906 | INFO     | __main__:generate_messages:89 - Generated buzz: The Denver Nuggets are going to reclaim the title this year
2025-01-24 21:56:15.906 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Denver Nuggets are going to reclaim the title this year
2025-01-24 21:56:15.913 | INFO     | __main__:process_message:62 - Fan note logged! - The Denver Nuggets are going to reclaim the title this year
2025-01-24 21:56:16.907 | INFO     | __main__:generate_messages:89 - Generated buzz: Go KC Chiefs, yeah!!!
2025-01-24 21:56:16.907 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Go KC Chiefs, yeah!!!
2025-01-24 21:56:16.915 | INFO     | __main__:process_message:58 - Are you lost? That's not the NBA! - Go KC Chiefs, yeah!!!
2025-01-24 21:56:17.909 | INFO     | __main__:generate_messages:89 - Generated buzz: The Timberwolves aren't down and out, yet. They'll bounce back
2025-01-24 21:56:17.909 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Timberwolves aren't down and out, yet. They'll bounce back
2025-01-24 21:56:17.916 | INFO     | __main__:process_message:62 - Fan note logged! - The Timberwolves aren't down and out, yet. They'll bounce back
2025-01-24 21:56:18.910 | INFO     | __main__:generate_messages:89 - Generated buzz: The Jazz will have a comeback season next year!
2025-01-24 21:56:18.910 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Jazz will have a comeback season next year!
2025-01-24 21:56:19.911 | INFO     | __main__:generate_messages:89 - Generated buzz: The Knicks are going to win it all
2025-01-24 21:56:19.911 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Knicks are going to win it all
2025-01-24 21:56:19.918 | INFO     | __main__:process_message:62 - Fan note logged! - The Knicks are going to win it all
2025-01-24 21:56:20.912 | INFO     | __main__:generate_messages:89 - Generated buzz: I haven't looked but I bet the Wizards are doing great!
2025-01-24 21:56:20.912 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': I haven't looked but I bet the Wizards are doing great!
2025-01-24 21:56:21.913 | INFO     | __main__:generate_messages:89 - Generated buzz: The celtics are going to go back to back!
2025-01-24 21:56:21.913 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The celtics are going to go back to back!
2025-01-24 21:56:21.921 | INFO     | __main__:process_message:62 - Fan note logged! - The celtics are going to go back to back!
2025-01-24 21:56:22.914 | INFO     | __main__:generate_messages:89 - Generated buzz: It's Cleveland's year.
2025-01-24 21:56:22.914 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': It's Cleveland's year.
2025-01-24 21:56:22.922 | INFO     | __main__:process_message:62 - Fan note logged! - It's Cleveland's year.
2025-01-24 21:56:23.915 | INFO     | __main__:generate_messages:89 - Generated buzz: I'm pulling to the Clippers!
2025-01-24 21:56:23.916 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': I'm pulling to the Clippers!
2025-01-24 21:56:23.923 | INFO     | __main__:process_message:62 - Fan note logged! - I'm pulling to the Clippers!
2025-01-24 21:56:24.916 | INFO     | __main__:generate_messages:89 - Generated buzz: OKC Thunder let's goooo
2025-01-24 21:56:24.916 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': OKC Thunder let's goooo
2025-01-24 21:56:24.925 | INFO     | __main__:process_message:62 - Fan note logged! - OKC Thunder let's goooo
2025-01-24 21:56:25.918 | INFO     | __main__:generate_messages:89 - Generated buzz: Rockets to the moon!
2025-01-24 21:56:25.918 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Rockets to the moon!
2025-01-24 21:56:25.927 | INFO     | __main__:process_message:62 - Fan note logged! - Rockets to the moon!
2025-01-24 21:56:26.919 | INFO     | __main__:generate_messages:89 - Generated buzz: LeBron and Bronny magic, let's see it!
2025-01-24 21:56:26.919 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': LeBron and Bronny magic, let's see it!
2025-01-24 21:56:26.928 | INFO     | __main__:process_message:62 - Fan note logged! - LeBron and Bronny magic, let's see it!
2025-01-24 21:56:27.921 | INFO     | __main__:generate_messages:89 - Generated buzz: The suns are lookin HOT
2025-01-24 21:56:27.921 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The suns are lookin HOT
2025-01-24 21:56:27.929 | INFO     | __main__:process_message:62 - Fan note logged! - The suns are lookin HOT
2025-01-24 21:56:28.922 | INFO     | __main__:generate_messages:89 - Generated buzz: Grizzlies are going to destroy the competition come playoffs
2025-01-24 21:56:28.922 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Grizzlies are going to destroy the competition come playoffs
2025-01-24 21:56:28.931 | INFO     | __main__:process_message:62 - Fan note logged! - Grizzlies are going to destroy the competition come playoffs
2025-01-24 21:56:29.923 | INFO     | __main__:generate_messages:89 - Generated buzz: Come on, Heat. Quit giving me a stroke
2025-01-24 21:56:29.923 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Come on, Heat. Quit giving me a stroke
2025-01-24 21:56:29.932 | INFO     | __main__:process_message:62 - Fan note logged! - Come on, Heat. Quit giving me a stroke
2025-01-24 21:56:30.924 | INFO     | __main__:generate_messages:89 - Generated buzz: Is MJ still on the Bulls?
2025-01-24 21:56:30.924 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Is MJ still on the Bulls?
2025-01-24 21:56:30.934 | INFO     | __main__:process_message:62 - Fan note logged! - Is MJ still on the Bulls?
2025-01-24 21:56:31.925 | INFO     | __main__:generate_messages:89 - Generated buzz: I believe in that Orlando MAGIC!
2025-01-24 21:56:31.925 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': I believe in that Orlando MAGIC!
2025-01-24 21:56:31.935 | INFO     | __main__:process_message:62 - Fan note logged! - I believe in that Orlando MAGIC!
2025-01-24 21:56:32.926 | INFO     | __main__:generate_messages:89 - Generated buzz: The Denver Nuggets are going to reclaim the title this year
2025-01-24 21:56:32.926 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Denver Nuggets are going to reclaim the title this year
2025-01-24 21:56:32.936 | INFO     | __main__:process_message:62 - Fan note logged! - The Denver Nuggets are going to reclaim the title this year
2025-01-24 21:56:33.928 | INFO     | __main__:generate_messages:89 - Generated buzz: Go KC Chiefs, yeah!!!
2025-01-24 21:56:33.928 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Go KC Chiefs, yeah!!!
2025-01-24 21:56:33.938 | INFO     | __main__:process_message:58 - Are you lost? That's not the NBA! - Go KC Chiefs, yeah!!!
2025-01-24 21:56:34.929 | INFO     | __main__:generate_messages:89 - Generated buzz: The Timberwolves aren't down and out, yet. They'll bounce back
2025-01-24 21:56:34.929 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Timberwolves aren't down and out, yet. They'll bounce back
2025-01-24 21:56:34.940 | INFO     | __main__:process_message:62 - Fan note logged! - The Timberwolves aren't down and out, yet. They'll bounce back
2025-01-24 21:56:35.930 | INFO     | __main__:generate_messages:89 - Generated buzz: The Jazz will have a comeback season next year!
2025-01-24 21:56:35.930 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Jazz will have a comeback season next year!
2025-01-24 21:56:36.931 | INFO     | __main__:generate_messages:89 - Generated buzz: The Knicks are going to win it all
2025-01-24 21:56:36.931 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Knicks are going to win it all
2025-01-24 21:56:36.942 | INFO     | __main__:process_message:62 - Fan note logged! - The Knicks are going to win it all
2025-01-24 21:56:37.932 | INFO     | __main__:generate_messages:89 - Generated buzz: I haven't looked but I bet the Wizards are doing great!
2025-01-24 21:56:37.932 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': I haven't looked but I bet the Wizards are doing great!
2025-01-24 21:56:38.933 | INFO     | __main__:generate_messages:89 - Generated buzz: The celtics are going to go back to back!
2025-01-24 21:56:38.933 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The celtics are going to go back to back!
2025-01-24 21:56:38.945 | INFO     | __main__:process_message:62 - Fan note logged! - The celtics are going to go back to back!
2025-01-24 21:56:39.935 | INFO     | __main__:generate_messages:89 - Generated buzz: It's Cleveland's year.
2025-01-24 21:56:39.935 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': It's Cleveland's year.
2025-01-24 21:56:39.946 | INFO     | __main__:process_message:62 - Fan note logged! - It's Cleveland's year.
2025-01-24 21:56:40.936 | INFO     | __main__:generate_messages:89 - Generated buzz: I'm pulling to the Clippers!
2025-01-24 21:56:40.936 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': I'm pulling to the Clippers!
2025-01-24 21:56:40.939 | INFO     | __main__:process_message:62 - Fan note logged! - I'm pulling to the Clippers!
2025-01-24 21:56:41.937 | INFO     | __main__:generate_messages:89 - Generated buzz: OKC Thunder let's goooo
2025-01-24 21:56:41.937 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': OKC Thunder let's goooo
2025-01-24 21:56:41.940 | INFO     | __main__:process_message:62 - Fan note logged! - OKC Thunder let's goooo
2025-01-24 21:56:42.938 | INFO     | __main__:generate_messages:89 - Generated buzz: Rockets to the moon!
2025-01-24 21:56:42.938 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Rockets to the moon!
2025-01-24 21:56:42.941 | INFO     | __main__:process_message:62 - Fan note logged! - Rockets to the moon!
2025-01-24 21:56:43.939 | INFO     | __main__:generate_messages:89 - Generated buzz: LeBron and Bronny magic, let's see it!
2025-01-24 21:56:43.940 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': LeBron and Bronny magic, let's see it!
2025-01-24 21:56:43.943 | INFO     | __main__:process_message:62 - Fan note logged! - LeBron and Bronny magic, let's see it!
2025-01-24 21:56:44.940 | INFO     | __main__:generate_messages:89 - Generated buzz: The suns are lookin HOT
2025-01-24 21:56:44.940 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The suns are lookin HOT
2025-01-24 21:56:44.944 | INFO     | __main__:process_message:62 - Fan note logged! - The suns are lookin HOT
2025-01-24 21:56:45.941 | INFO     | __main__:generate_messages:89 - Generated buzz: Grizzlies are going to destroy the competition come playoffs
2025-01-24 21:56:45.942 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Grizzlies are going to destroy the competition come playoffs
2025-01-24 21:56:45.945 | INFO     | __main__:process_message:62 - Fan note logged! - Grizzlies are going to destroy the competition come playoffs
2025-01-24 21:56:46.942 | INFO     | __main__:generate_messages:89 - Generated buzz: Come on, Heat. Quit giving me a stroke
2025-01-24 21:56:46.942 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Come on, Heat. Quit giving me a stroke
2025-01-24 21:56:46.947 | INFO     | __main__:process_message:62 - Fan note logged! - Come on, Heat. Quit giving me a stroke
2025-01-24 21:56:47.944 | INFO     | __main__:generate_messages:89 - Generated buzz: Is MJ still on the Bulls?
2025-01-24 21:56:47.944 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Is MJ still on the Bulls?
2025-01-24 21:56:47.948 | INFO     | __main__:process_message:62 - Fan note logged! - Is MJ still on the Bulls?
2025-01-24 21:56:48.945 | INFO     | __main__:generate_messages:89 - Generated buzz: I believe in that Orlando MAGIC!
2025-01-24 21:56:48.945 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': I believe in that Orlando MAGIC!
2025-01-24 21:56:48.949 | INFO     | __main__:process_message:62 - Fan note logged! - I believe in that Orlando MAGIC!
2025-01-24 21:56:49.946 | INFO     | __main__:generate_messages:89 - Generated buzz: The Denver Nuggets are going to reclaim the title this year
2025-01-24 21:56:49.946 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Denver Nuggets are going to reclaim the title this year
2025-01-24 21:56:49.952 | INFO     | __main__:process_message:62 - Fan note logged! - The Denver Nuggets are going to reclaim the title this year
2025-01-24 21:56:50.947 | INFO     | __main__:generate_messages:89 - Generated buzz: Go KC Chiefs, yeah!!!
2025-01-24 21:56:50.947 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Go KC Chiefs, yeah!!!
2025-01-24 21:56:50.953 | INFO     | __main__:process_message:58 - Are you lost? That's not the NBA! - Go KC Chiefs, yeah!!!
2025-01-24 21:56:51.948 | INFO     | __main__:generate_messages:89 - Generated buzz: The Timberwolves aren't down and out, yet. They'll bounce back
2025-01-24 21:56:51.948 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Timberwolves aren't down and out, yet. They'll bounce back
2025-01-24 21:56:51.954 | INFO     | __main__:process_message:62 - Fan note logged! - The Timberwolves aren't down and out, yet. They'll bounce back
2025-01-24 21:56:52.949 | INFO     | __main__:generate_messages:89 - Generated buzz: The Jazz will have a comeback season next year!
2025-01-24 21:56:52.949 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Jazz will have a comeback season next year!
2025-01-24 21:56:53.951 | INFO     | __main__:generate_messages:89 - Generated buzz: The Knicks are going to win it all
2025-01-24 21:56:53.951 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Knicks are going to win it all
2025-01-24 21:56:53.955 | INFO     | __main__:process_message:62 - Fan note logged! - The Knicks are going to win it all
2025-01-24 21:56:54.952 | INFO     | __main__:generate_messages:89 - Generated buzz: I haven't looked but I bet the Wizards are doing great!
2025-01-24 21:56:54.952 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': I haven't looked but I bet the Wizards are doing great!
2025-01-24 21:56:55.953 | INFO     | __main__:generate_messages:89 - Generated buzz: The celtics are going to go back to back!
2025-01-24 21:56:55.953 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The celtics are going to go back to back!
2025-01-24 21:56:55.959 | INFO     | __main__:process_message:62 - Fan note logged! - The celtics are going to go back to back!
2025-01-24 21:56:56.954 | INFO     | __main__:generate_messages:89 - Generated buzz: It's Cleveland's year.
2025-01-24 21:56:56.954 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': It's Cleveland's year.
2025-01-24 21:56:56.960 | INFO     | __main__:process_message:62 - Fan note logged! - It's Cleveland's year.
2025-01-24 21:56:57.956 | INFO     | __main__:generate_messages:89 - Generated buzz: I'm pulling to the Clippers!
2025-01-24 21:56:57.956 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': I'm pulling to the Clippers!
2025-01-24 21:56:57.962 | INFO     | __main__:process_message:62 - Fan note logged! - I'm pulling to the Clippers!
2025-01-24 21:56:58.956 | INFO     | __main__:generate_messages:89 - Generated buzz: OKC Thunder let's goooo
2025-01-24 21:56:58.956 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': OKC Thunder let's goooo
2025-01-24 21:56:58.963 | INFO     | __main__:process_message:62 - Fan note logged! - OKC Thunder let's goooo
2025-01-24 21:56:59.958 | INFO     | __main__:generate_messages:89 - Generated buzz: Rockets to the moon!
2025-01-24 21:56:59.958 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Rockets to the moon!
2025-01-24 21:56:59.965 | INFO     | __main__:process_message:62 - Fan note logged! - Rockets to the moon!
2025-01-24 21:57:00.958 | INFO     | __main__:generate_messages:89 - Generated buzz: LeBron and Bronny magic, let's see it!
2025-01-24 21:57:00.958 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': LeBron and Bronny magic, let's see it!
2025-01-24 21:57:00.966 | INFO     | __main__:process_message:62 - Fan note logged! - LeBron and Bronny magic, let's see it!
2025-01-24 21:57:01.960 | INFO     | __main__:generate_messages:89 - Generated buzz: The suns are lookin HOT
2025-01-24 21:57:01.960 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The suns are lookin HOT
2025-01-24 21:57:01.968 | INFO     | __main__:process_message:62 - Fan note logged! - The suns are lookin HOT
2025-01-24 21:57:02.961 | INFO     | __main__:generate_messages:89 - Generated buzz: Grizzlies are going to destroy the competition come playoffs
2025-01-24 21:57:02.961 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Grizzlies are going to destroy the competition come playoffs
2025-01-24 21:57:02.969 | INFO     | __main__:process_message:62 - Fan note logged! - Grizzlies are going to destroy the competition come playoffs
2025-01-24 21:57:03.962 | INFO     | __main__:generate_messages:89 - Generated buzz: Come on, Heat. Quit giving me a stroke
2025-01-24 21:57:03.963 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Come on, Heat. Quit giving me a stroke
2025-01-24 21:57:03.971 | INFO     | __main__:process_message:62 - Fan note logged! - Come on, Heat. Quit giving me a stroke
2025-01-24 21:57:04.963 | INFO     | __main__:generate_messages:89 - Generated buzz: Is MJ still on the Bulls?
2025-01-24 21:57:04.963 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Is MJ still on the Bulls?
2025-01-24 21:57:04.971 | INFO     | __main__:process_message:62 - Fan note logged! - Is MJ still on the Bulls?
2025-01-24 21:57:05.964 | INFO     | __main__:generate_messages:89 - Generated buzz: I believe in that Orlando MAGIC!
2025-01-24 21:57:05.964 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': I believe in that Orlando MAGIC!
2025-01-24 21:57:05.973 | INFO     | __main__:process_message:62 - Fan note logged! - I believe in that Orlando MAGIC!
2025-01-24 21:57:06.965 | INFO     | __main__:generate_messages:89 - Generated buzz: The Denver Nuggets are going to reclaim the title this year
2025-01-24 21:57:06.965 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Denver Nuggets are going to reclaim the title this year
2025-01-24 21:57:06.974 | INFO     | __main__:process_message:62 - Fan note logged! - The Denver Nuggets are going to reclaim the title this year
2025-01-24 21:57:07.966 | INFO     | __main__:generate_messages:89 - Generated buzz: Go KC Chiefs, yeah!!!
2025-01-24 21:57:07.966 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Go KC Chiefs, yeah!!!
2025-01-24 21:57:07.975 | INFO     | __main__:process_message:58 - Are you lost? That's not the NBA! - Go KC Chiefs, yeah!!!
2025-01-24 21:57:08.967 | INFO     | __main__:generate_messages:89 - Generated buzz: The Timberwolves aren't down and out, yet. They'll bounce back
2025-01-24 21:57:08.967 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Timberwolves aren't down and out, yet. They'll bounce back
2025-01-24 21:57:08.977 | INFO     | __main__:process_message:62 - Fan note logged! - The Timberwolves aren't down and out, yet. They'll bounce back
2025-01-24 21:57:09.968 | INFO     | __main__:generate_messages:89 - Generated buzz: The Jazz will have a comeback season next year!
2025-01-24 21:57:09.968 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Jazz will have a comeback season next year!
2025-01-24 21:57:10.969 | INFO     | __main__:generate_messages:89 - Generated buzz: The Knicks are going to win it all
2025-01-24 21:57:10.969 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Knicks are going to win it all
2025-01-24 21:57:10.979 | INFO     | __main__:process_message:62 - Fan note logged! - The Knicks are going to win it all
2025-01-24 21:57:11.971 | INFO     | __main__:generate_messages:89 - Generated buzz: I haven't looked but I bet the Wizards are doing great!
2025-01-24 21:57:11.971 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': I haven't looked but I bet the Wizards are doing great!
2025-01-24 21:57:12.972 | INFO     | __main__:generate_messages:89 - Generated buzz: The celtics are going to go back to back!
2025-01-24 21:57:12.972 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The celtics are going to go back to back!
2025-01-24 21:57:12.982 | INFO     | __main__:process_message:62 - Fan note logged! - The celtics are going to go back to back!
2025-01-24 21:57:13.973 | INFO     | __main__:generate_messages:89 - Generated buzz: It's Cleveland's year.
2025-01-24 21:57:13.973 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': It's Cleveland's year.
2025-01-24 21:57:13.981 | INFO     | __main__:process_message:62 - Fan note logged! - It's Cleveland's year.
2025-01-24 21:57:14.974 | INFO     | __main__:generate_messages:89 - Generated buzz: I'm pulling to the Clippers!
2025-01-24 21:57:14.974 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': I'm pulling to the Clippers!
2025-01-24 21:57:14.985 | INFO     | __main__:process_message:62 - Fan note logged! - I'm pulling to the Clippers!
2025-01-24 21:57:15.975 | INFO     | __main__:generate_messages:89 - Generated buzz: OKC Thunder let's goooo
2025-01-24 21:57:15.975 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': OKC Thunder let's goooo
2025-01-24 21:57:15.986 | INFO     | __main__:process_message:62 - Fan note logged! - OKC Thunder let's goooo
2025-01-24 21:57:16.977 | INFO     | __main__:generate_messages:89 - Generated buzz: Rockets to the moon!
2025-01-24 21:57:16.977 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Rockets to the moon!
2025-01-24 21:57:16.985 | INFO     | __main__:process_message:62 - Fan note logged! - Rockets to the moon!
2025-01-24 21:57:17.978 | INFO     | __main__:generate_messages:89 - Generated buzz: LeBron and Bronny magic, let's see it!
2025-01-24 21:57:17.978 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': LeBron and Bronny magic, let's see it!
2025-01-24 21:57:17.989 | INFO     | __main__:process_message:62 - Fan note logged! - LeBron and Bronny magic, let's see it!
2025-01-24 21:57:18.979 | INFO     | __main__:generate_messages:89 - Generated buzz: The suns are lookin HOT
2025-01-24 21:57:18.979 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The suns are lookin HOT
2025-01-24 21:57:18.988 | INFO     | __main__:process_message:62 - Fan note logged! - The suns are lookin HOT
2025-01-24 21:57:19.980 | INFO     | __main__:generate_messages:89 - Generated buzz: Grizzlies are going to destroy the competition come playoffs
2025-01-24 21:57:19.980 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Grizzlies are going to destroy the competition come playoffs
2025-01-24 21:57:19.992 | INFO     | __main__:process_message:62 - Fan note logged! - Grizzlies are going to destroy the competition come playoffs
2025-01-24 21:57:20.981 | INFO     | __main__:generate_messages:89 - Generated buzz: Come on, Heat. Quit giving me a stroke
2025-01-24 21:57:20.982 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Come on, Heat. Quit giving me a stroke
2025-01-24 21:57:20.984 | INFO     | __main__:process_message:62 - Fan note logged! - Come on, Heat. Quit giving me a stroke
2025-01-24 21:57:21.982 | INFO     | __main__:generate_messages:89 - Generated buzz: Is MJ still on the Bulls?
2025-01-24 21:57:21.982 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': Is MJ still on the Bulls?
2025-01-24 21:57:21.985 | INFO     | __main__:process_message:62 - Fan note logged! - Is MJ still on the Bulls?
2025-01-24 21:57:22.984 | INFO     | __main__:generate_messages:89 - Generated buzz: I believe in that Orlando MAGIC!
2025-01-24 21:57:22.984 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': I believe in that Orlando MAGIC!
2025-01-24 21:57:22.987 | INFO     | __main__:process_message:62 - Fan note logged! - I believe in that Orlando MAGIC!
2025-01-24 21:57:23.985 | INFO     | __main__:generate_messages:89 - Generated buzz: The Denver Nuggets are going to reclaim the title this year
2025-01-24 21:57:23.985 | INFO     | __main__:generate_messages:91 - Sent message to topic 'buzzline': The Denver Nuggets are going to reclaim the title this year
